,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
1042,8.9,0.5,0.21,2.2,0.088,0.2631578947368421,0.12406015037593984,0.99692,3.33,0.83,0.5166666666666666,6,0
1043,9.5,0.39,0.41,8.9,0.069,0.2236842105263158,0.12406015037593984,0.99859,3.29,0.81,0.4833333333333334,7,0
1044,6.4,0.39,0.33,3.3,0.046,0.14473684210526316,0.17669172932330826,0.99294,3.36,0.62,0.6999999999999998,6,0
1045,6.9,0.44,0.31,1.4,0.07,0.40789473684210525,0.12030075187969924,0.99438,3.32,0.58,0.5666666666666668,6,0
1046,7.6,0.28,0.31,1.7,0.076,0.42105263157894735,0.14661654135338345,0.99612,3.31,0.62,0.4499999999999999,6,0
1047,7.1,0.43,0.17,1.8,0.082,0.34210526315789475,0.16917293233082706,0.99634,3.49,0.64,0.4000000000000001,5,0
1048,9.3,0.49,0.36,1.7,0.081,0.02631578947368421,0.03007518796992481,0.99702,3.27,0.78,0.4833333333333334,6,0
1049,9.3,0.5,0.36,1.8,0.084,0.06578947368421052,0.041353383458646614,0.99704,3.27,0.77,0.4666666666666668,6,0
1050,7.1,0.43,0.17,1.8,0.082,0.34210526315789475,0.16917293233082706,0.99634,3.49,0.64,0.4000000000000001,5,0
1051,8.5,0.46,0.59,1.4,0.046,0.19736842105263158,0.14661654135338345,0.99702,3.03,0.5,0.19999999999999987,5,0
1052,5.6,0.605,0.05,2.4,0.073,0.23684210526315788,0.07142857142857142,0.99258,3.56,0.55,0.8166666666666668,5,0
1053,8.3,0.33,0.42,2.3,0.07,0.10526315789473684,0.05263157894736842,0.99426,3.38,0.77,0.7833333333333332,7,0
1054,8.2,0.64,0.27,2.0,0.095,0.05263157894736842,0.2669172932330827,0.99747,3.13,0.62,0.18333333333333326,6,0
1055,8.2,0.64,0.27,2.0,0.095,0.05263157894736842,0.2669172932330827,0.99747,3.13,0.62,0.18333333333333326,6,0
1056,8.9,0.48,0.53,4.0,0.101,0.02631578947368421,0.015037593984962405,0.99586,3.21,0.59,0.6833333333333332,7,0
1057,7.6,0.42,0.25,3.9,0.104,0.35526315789473684,0.3157894736842105,0.99784,3.15,0.57,0.18333333333333326,5,0
1058,6.9,0.53,0.57,2.4,0.093,0.3815789473684211,0.17293233082706766,0.9971,3.19,0.76,0.6,7,0
1059,8.9,0.48,0.53,4.0,0.101,0.02631578947368421,0.015037593984962405,0.99586,3.21,0.59,0.6833333333333332,7,0
1060,6.9,0.23,0.57,1.8,0.074,0.02631578947368421,0.007518796992481203,0.9981,3.14,0.7,0.3166666666666667,6,0
1061,9.1,0.4,0.5,1.8,0.071,0.07894736842105263,0.03759398496240601,0.99462,3.21,0.69,0.75,8,0
1062,8.0,0.38,0.44,1.9,0.098,0.06578947368421052,0.03383458646616541,0.9956,3.3,0.64,0.5666666666666668,6,0
1063,6.9,0.29,0.31,2.4,0.075,0.06578947368421052,0.041353383458646614,0.99565,3.22,0.63,0.6333333333333334,6,0
1064,8.2,0.28,0.09,2.0,0.067,0.05263157894736842,0.015037593984962405,0.99418,3.28,0.57,0.6333333333333334,6,0
1065,7.7,0.61,0.18,2.4,0.083,0.06578947368421052,0.05263157894736842,0.9963,3.29,0.6,0.36666666666666653,6,0
1066,6.6,0.52,0.08,2.4,0.07,0.15789473684210525,0.07518796992481203,0.99358,3.4,0.72,0.75,7,0
1067,6.9,0.31,0.53,2.2,0.06,0.02631578947368421,0.015037593984962405,0.99572,3.02,0.83,0.4833333333333334,7,0
1068,6.9,0.31,0.53,2.2,0.06,0.02631578947368421,0.015037593984962405,0.99572,3.02,0.83,0.4833333333333334,7,0
1069,8.0,0.62,0.35,2.8,0.086,0.35526315789473684,0.17293233082706766,0.997,3.31,0.62,0.4666666666666668,5,0
1070,9.3,0.33,0.45,1.5,0.057,0.23684210526315788,0.11654135338345864,0.99498,3.18,0.5,0.5166666666666666,7,0
1071,7.5,0.28,0.2,8.1,0.098,0.3815789473684211,0.3233082706766917,0.99892,3.2,0.58,0.19999999999999987,5,0
1072,7.2,0.35,0.26,1.8,0.083,0.42105263157894735,0.2593984962406015,0.9968,3.4,0.58,0.25,6,0
1073,8.0,0.62,0.33,2.7,0.088,0.19736842105263158,0.11654135338345864,0.9972,3.31,0.58,0.4499999999999999,6,0
1074,7.5,0.28,0.2,8.1,0.098,0.3815789473684211,0.3233082706766917,0.99892,3.2,0.58,0.19999999999999987,5,0
1075,9.1,0.25,0.34,2.0,0.071,0.5789473684210527,0.22932330827067668,0.99769,3.44,0.5,0.36666666666666653,7,0
1076,6.9,0.32,0.56,2.0,0.073,0.02631578947368421,0.007518796992481203,0.99534,3.15,0.73,0.5666666666666668,6,0
1077,8.6,0.37,0.31,6.4,0.08,0.02631578947368421,0.007518796992481203,0.99817,3.27,0.58,0.5,5,0
1078,8.6,0.37,0.31,6.4,0.08,0.02631578947368421,0.007518796992481203,0.99817,3.27,0.58,0.5,5,0
1079,7.9,0.3,0.31,8.3,0.05,0.48026315789473684,0.42105263157894735,0.99316,3.01,0.51,0.7166666666666668,7,0
1080,6.9,0.27,0.56,1.4,0.047,0.02631578947368421,0.007518796992481203,0.99471,3.16,0.51,0.6333333333333334,6,0
1081,7.9,0.3,0.31,8.3,0.05,0.48026315789473684,0.42105263157894735,0.99316,3.01,0.51,0.7166666666666668,7,0
1082,7.2,0.38,0.3,1.8,0.073,0.39473684210526316,0.24060150375939848,0.99685,3.42,0.59,0.25,6,0
1083,8.7,0.42,0.45,2.4,0.072,0.40789473684210525,0.19924812030075187,0.99617,3.33,0.77,0.6666666666666666,6,0
1084,7.2,0.38,0.3,1.8,0.073,0.39473684210526316,0.24060150375939848,0.99685,3.42,0.59,0.25,6,0
1085,6.8,0.48,0.08,1.8,0.074,0.5131578947368421,0.21804511278195488,0.99529,3.12,0.49,0.2666666666666666,5,0
1086,8.5,0.34,0.4,4.7,0.055,0.02631578947368421,0.011278195488721804,0.99738,3.38,0.66,0.6,7,0
1087,7.9,0.19,0.42,1.6,0.057,0.2236842105263158,0.09022556390977443,0.994,3.29,0.69,0.5333333333333332,6,0
1088,6.9,0.41,0.54,1.5,0.095,0.27631578947368424,0.13157894736842105,0.99735,3.02,0.76,0.3166666666666667,7,0
1089,6.9,0.41,0.54,1.5,0.095,0.27631578947368424,0.13157894736842105,0.99735,3.02,0.76,0.3166666666666667,7,0
1090,6.9,0.26,0.54,1.9,0.083,0.5394736842105263,0.2556390977443609,0.99451,2.98,0.63,0.6333333333333334,8,0
1091,7.9,0.34,0.42,2.0,0.086,0.09210526315789473,0.04887218045112782,0.99546,3.35,0.6,0.5666666666666668,6,0
1092,7.0,0.54,0.09,2.0,0.081,0.11842105263157894,0.03759398496240601,0.99479,3.43,0.59,0.5833333333333334,6,0
1093,9.2,0.31,0.36,2.2,0.079,0.13157894736842105,0.09398496240601503,0.99615,3.33,0.5,0.6666666666666666,7,0
1094,6.6,0.28,0.09,5.5,0.046,0.10526315789473684,0.041353383458646614,0.99655,3.35,0.49,0.4666666666666668,6,0
1095,9.4,0.4,0.47,2.5,0.087,0.06578947368421052,0.05263157894736842,0.99772,3.15,0.5,0.4166666666666667,5,0
1096,6.6,0.28,0.09,5.5,0.046,0.10526315789473684,0.041353383458646614,0.99655,3.35,0.49,0.4666666666666668,6,0
1097,8.6,0.52,0.38,1.5,0.096,0.05263157894736842,0.045112781954887216,0.99666,3.2,0.52,0.2333333333333334,5,0
1098,8.0,0.31,0.45,2.1,0.046,0.05263157894736842,0.03759398496240601,0.99358,3.15,0.81,0.75,7,0
1099,8.6,0.52,0.38,1.5,0.096,0.05263157894736842,0.045112781954887216,0.99666,3.2,0.52,0.2333333333333334,5,0
1100,8.4,0.34,0.42,2.1,0.072,0.2894736842105263,0.11278195488721804,0.99392,3.11,0.78,0.7333333333333334,6,0
1101,7.4,0.49,0.27,2.1,0.071,0.17105263157894737,0.07142857142857142,0.99388,3.35,0.63,0.6666666666666666,6,0
1102,6.1,0.48,0.09,1.7,0.078,0.2236842105263158,0.09022556390977443,0.99402,3.45,0.54,0.5333333333333332,6,0
1103,7.4,0.49,0.27,2.1,0.071,0.17105263157894737,0.07142857142857142,0.99388,3.35,0.63,0.6666666666666666,6,0
1104,8.0,0.48,0.34,2.2,0.073,0.19736842105263158,0.07142857142857142,0.9936,3.28,0.66,0.7333333333333334,6,0
1105,6.3,0.57,0.28,2.1,0.048,0.15789473684210525,0.16165413533834586,0.99374,3.41,0.6,0.8000000000000002,5,0
1106,8.2,0.23,0.42,1.9,0.069,0.10526315789473684,0.041353383458646614,0.99376,3.21,0.54,0.7166666666666668,6,0
1107,9.1,0.3,0.41,2.0,0.068,0.11842105263157894,0.06766917293233082,0.99523,3.27,0.85,0.6166666666666666,7,0
1108,8.1,0.28,0.1,3.3,0.09,0.039473684210526314,0.02631578947368421,0.99855,3.36,0.49,0.25,5,0
1109,6.9,0.47,0.43,2.1,0.046,0.34210526315789475,0.22556390977443608,0.9982,3.17,0.76,0.4666666666666668,6,0
1110,8.3,0.53,0.31,1.4,0.07,0.06578947368421052,0.03007518796992481,0.99593,3.25,0.64,0.3333333333333333,6,0
1111,5.4,0.42,0.27,2.0,0.092,0.2894736842105263,0.18421052631578946,0.99471,3.2,0.64,0.7166666666666668,7,0
1112,7.9,0.33,0.41,1.5,0.056,0.06578947368421052,0.10902255639097744,0.99396,3.29,0.71,0.5,6,0
1113,8.9,0.24,0.39,1.6,0.074,0.02631578947368421,0.015037593984962405,0.99698,3.12,0.59,0.25,6,0
1114,5.0,0.4,0.5,4.3,0.046,0.3684210526315789,0.2781954887218045,0.9902,3.49,0.66,0.9333333333333332,6,0
1115,7.0,0.28,0.07,2.5,0.091,0.18421052631578946,0.05639097744360902,0.99572,3.38,0.6,0.5500000000000002,6,0
1116,7.0,0.28,0.07,2.5,0.091,0.18421052631578946,0.05639097744360902,0.99572,3.38,0.6,0.5500000000000002,6,0
1117,7.0,0.28,0.07,2.5,0.091,0.18421052631578946,0.05639097744360902,0.99572,3.38,0.6,0.5500000000000002,6,0
1118,7.1,0.39,0.12,2.1,0.065,0.17105263157894737,0.06766917293233082,0.99252,3.3,0.53,0.8833333333333334,6,0
1119,5.6,0.28,0.31,2.5,0.066,0.07894736842105263,0.03383458646616541,0.99256,3.52,0.58,0.8166666666666668,5,0
1120,7.9,0.54,0.34,2.5,0.076,0.09210526315789473,0.041353383458646614,0.99235,3.2,0.72,0.85,8,0
1121,6.6,0.5,0.31,1.8,0.062,0.2631578947368421,0.08270676691729323,0.99352,3.44,0.55,0.7166666666666668,6,0
1122,6.3,0.47,0.31,1.4,0.055,0.34210526315789475,0.10150375939849623,0.9922,3.45,0.48,0.7166666666666668,6,0
1123,6.9,0.4,0.37,1.9,0.081,0.21052631578947367,0.08646616541353383,0.99674,3.12,0.65,0.5333333333333332,6,0
1124,6.5,0.58,0.31,2.2,0.096,0.02631578947368421,0.02631578947368421,0.99557,3.62,0.62,0.5833333333333334,4,0
1125,8.8,0.24,0.35,1.7,0.055,0.15789473684210525,0.07894736842105263,0.99394,3.14,0.59,0.5500000000000002,7,0
1126,5.8,0.29,0.26,1.7,0.063,0.02631578947368421,0.018796992481203006,0.9915,3.39,0.54,0.9166666666666666,6,0
1127,6.3,0.28,0.31,2.9,0.072,0.32894736842105265,0.17293233082706766,0.99379,3.51,0.6,0.5833333333333334,6,0
1128,6.9,0.43,0.33,2.7,0.095,0.35526315789473684,0.31203007518796994,0.9984,3.22,0.68,0.3333333333333333,5,0
1129,6.9,0.43,0.35,3.3,0.092,0.3026315789473684,0.24060150375939848,0.99798,3.21,0.69,0.4166666666666667,6,0
1130,9.1,0.6,0.31,1.9,0.058,0.05263157894736842,0.015037593984962405,0.9977,3.18,0.63,0.4000000000000001,6,0
1131,5.9,0.19,0.21,1.7,0.045,0.7368421052631579,0.4849624060150376,0.99341,3.32,0.44,0.25,5,0
1132,7.4,0.36,0.34,1.8,0.075,0.2236842105263158,0.12030075187969924,0.9933,3.38,0.5,0.9333333333333332,7,0
1133,7.2,0.48,0.07,5.5,0.089,0.11842105263157894,0.045112781954887216,0.99684,3.37,0.68,0.5333333333333332,7,0
1134,8.5,0.28,0.35,1.7,0.061,0.06578947368421052,0.03383458646616541,0.99524,3.3,0.74,0.6333333333333334,7,0
1135,8.0,0.25,0.43,1.7,0.067,0.27631578947368424,0.16541353383458646,0.9946,3.38,0.6,0.65,6,0
1136,6.9,0.52,0.45,2.0,0.08,0.06578947368421052,0.02631578947368421,0.99774,3.22,0.76,0.5666666666666668,6,0
1137,6.9,0.52,0.45,2.0,0.08,0.06578947368421052,0.02631578947368421,0.99774,3.22,0.76,0.5666666666666668,6,0
1138,7.5,0.41,0.15,3.7,0.104,0.3684210526315789,0.3308270676691729,0.99786,3.14,0.58,0.18333333333333326,5,0
1139,8.2,0.51,0.24,2.0,0.079,0.19736842105263158,0.3007518796992481,0.99764,3.34,0.64,0.25,6,0
1140,7.3,0.4,0.3,1.7,0.08,0.42105263157894735,0.2744360902255639,0.9969,3.41,0.65,0.25,6,0
1141,8.2,0.38,0.32,2.5,0.08,0.3026315789473684,0.24436090225563908,0.99624,3.27,0.85,0.5,6,0
1142,6.9,0.45,0.11,2.4,0.043,0.06578947368421052,0.022556390977443608,0.99354,3.3,0.65,0.5666666666666668,6,0
1143,7.0,0.22,0.3,1.8,0.065,0.19736842105263158,0.05263157894736842,0.99672,3.61,0.82,0.3333333333333333,6,0
1144,7.3,0.32,0.23,2.3,0.066,0.4473684210526316,0.24060150375939848,0.99588,3.43,0.62,0.3499999999999999,5,0
1145,8.2,0.2,0.43,2.5,0.076,0.39473684210526316,0.16917293233082706,0.99672,3.53,0.81,0.4000000000000001,6,0
1146,7.8,0.5,0.12,1.8,0.046,0.06578947368421052,0.05639097744360902,0.996,3.28,0.5,0.3000000000000001,6,0
1147,6.9,0.41,0.45,6.2,0.071,0.06578947368421052,0.03007518796992481,0.99702,3.21,0.49,0.6333333333333334,7,0
1148,7.8,0.39,0.42,2.0,0.086,0.10526315789473684,0.05639097744360902,0.99526,3.39,0.66,0.6,6,0
1149,6.9,0.35,0.47,2.0,0.061,0.06578947368421052,0.018796992481203006,0.99585,3.23,0.52,0.6666666666666666,6,0
1150,8.2,0.33,0.32,2.8,0.067,0.039473684210526314,0.022556390977443608,0.99473,3.3,0.76,0.8000000000000002,7,0
1151,6.1,0.58,0.23,2.5,0.044,0.19736842105263158,0.24060150375939848,0.99352,3.46,0.65,0.75,6,0
1152,8.3,0.6,0.25,2.2,0.046,0.10526315789473684,0.12030075187969924,0.99616,3.15,0.53,0.3000000000000001,5,0
1153,9.6,0.42,0.35,2.1,0.083,0.21052631578947367,0.12030075187969924,0.99622,3.23,0.66,0.5166666666666666,6,0
1154,6.6,0.58,0.31,2.2,0.1,0.6447368421052632,0.21428571428571427,0.99544,3.59,0.68,0.5666666666666668,6,0
1155,8.3,0.6,0.25,2.2,0.046,0.10526315789473684,0.12030075187969924,0.99616,3.15,0.53,0.3000000000000001,5,0
1156,8.5,0.18,0.51,1.75,0.071,0.5789473684210527,0.3082706766917293,0.99524,3.33,0.76,0.6333333333333334,7,0
1157,5.1,0.51,0.18,2.1,0.042,0.19736842105263158,0.35714285714285715,0.9924,3.46,0.5,0.8166666666666668,7,0
1158,6.7,0.41,0.43,2.8,0.076,0.27631578947368424,0.18045112781954886,0.99572,3.42,0.5,0.4333333333333333,6,0
1159,6.9,0.41,0.43,2.2,0.046,0.13157894736842105,0.11654135338345864,0.99728,3.16,0.67,0.4666666666666668,5,0
1160,6.9,0.36,0.57,2.3,0.087,0.06578947368421052,0.05263157894736842,0.99676,3.14,0.72,0.5166666666666666,7,0
1161,8.8,0.45,0.43,1.4,0.076,0.14473684210526316,0.05639097744360902,0.99551,3.21,0.75,0.36666666666666653,6,0
1162,8.5,0.32,0.42,2.3,0.075,0.14473684210526316,0.04887218045112782,0.99434,3.14,0.71,0.6333333333333334,7,0
1163,9.0,0.28,0.24,1.7,0.078,0.11842105263157894,0.05639097744360902,0.99692,3.29,0.67,0.3333333333333333,5,0
1164,9.0,0.28,0.24,1.7,0.078,0.11842105263157894,0.05639097744360902,0.99692,3.29,0.67,0.3333333333333333,5,0
1165,8.5,0.44,0.5,1.9,0.046,0.18421052631578946,0.12030075187969924,0.99634,3.01,0.5,0.2333333333333334,5,0
1166,6.9,0.54,0.26,2.0,0.046,0.07894736842105263,0.20300751879699247,0.99709,2.94,0.5,0.36666666666666653,5,0
1167,8.2,0.33,0.39,2.5,0.074,0.3684210526315789,0.15789473684210525,0.99528,3.32,0.5,0.7333333333333334,7,0
1168,6.5,0.34,0.27,2.8,0.067,0.09210526315789473,0.14285714285714285,0.99384,3.21,0.56,0.6666666666666666,6,0
1169,7.6,0.5,0.29,2.3,0.086,0.05263157894736842,0.03007518796992481,0.99502,3.32,0.62,0.5833333333333334,6,0
1170,9.2,0.36,0.34,1.6,0.062,0.05263157894736842,0.022556390977443608,0.99667,3.2,0.67,0.4166666666666667,6,0
1171,7.1,0.59,0.31,2.2,0.078,0.32894736842105265,0.14285714285714285,0.99522,3.42,0.68,0.4666666666666668,6,0
1172,6.9,0.42,0.46,2.1,0.074,0.05263157894736842,0.03759398496240601,0.99649,3.27,0.74,0.7166666666666668,6,0
1173,7.6,0.36,0.31,1.7,0.079,0.32894736842105265,0.22180451127819548,0.99716,3.46,0.62,0.25,6,0
1174,7.6,0.36,0.31,1.7,0.079,0.32894736842105265,0.22180451127819548,0.99716,3.46,0.62,0.25,6,0
1175,6.5,0.61,0.31,2.2,0.095,0.618421052631579,0.19924812030075187,0.99541,3.61,0.7,0.5833333333333334,6,0
1176,6.5,0.28,0.31,5.6,0.079,0.2894736842105263,0.15413533834586465,0.99572,3.58,0.5,0.5333333333333332,4,0
1177,7.1,0.28,0.31,2.4,0.052,0.06578947368421052,0.018796992481203006,0.99318,3.35,0.66,0.7833333333333332,7,0
1178,5.6,0.28,0.31,2.1,0.041,0.21052631578947367,0.2706766917293233,0.99346,3.2,0.73,0.5666666666666668,5,0
1179,8.2,0.35,0.33,2.4,0.076,0.13157894736842105,0.15413533834586465,0.99599,3.27,0.81,0.5,6,0
1180,8.2,0.35,0.33,2.4,0.076,0.13157894736842105,0.15413533834586465,0.99599,3.27,0.81,0.5,6,0
1181,6.9,0.39,0.43,1.65,0.068,0.05263157894736842,0.018796992481203006,0.99478,3.19,0.46,0.5666666666666668,5,0
1182,6.9,0.4,0.4,2.5,0.068,0.5263157894736842,0.18045112781954886,0.99754,3.38,0.5,0.4166666666666667,6,0
1183,6.8,0.28,0.07,1.6,0.07,0.19736842105263158,0.20676691729323307,0.99572,3.29,0.6,0.21666666666666679,5,0
1184,6.7,0.64,0.23,2.1,0.08,0.13157894736842105,0.424812030075188,0.99538,3.36,0.7,0.4833333333333334,5,0
1185,7.0,0.43,0.3,2.0,0.085,0.06578947368421052,0.12406015037593984,0.99346,3.33,0.46,0.65,6,0
1186,6.6,0.28,0.31,7.8,0.079,0.06578947368421052,0.022556390977443608,0.9963,3.52,0.5,0.6999999999999998,5,0
1187,7.0,0.43,0.3,2.0,0.085,0.06578947368421052,0.12406015037593984,0.99346,3.33,0.46,0.65,6,0
1188,6.7,0.64,0.23,2.1,0.08,0.13157894736842105,0.424812030075188,0.99538,3.36,0.7,0.4833333333333334,5,0
1189,8.8,0.28,0.05,1.8,0.075,0.05263157894736842,0.04887218045112782,0.99616,3.3,0.44,0.2666666666666666,4,0
1190,9.1,0.4,0.57,4.6,0.08,0.06578947368421052,0.05263157894736842,0.99652,3.28,0.57,0.75,6,0
1191,6.5,0.28,0.31,2.3,0.046,0.06578947368421052,0.022556390977443608,0.99551,3.56,0.51,0.4666666666666668,5,0
1192,7.2,0.25,0.37,2.5,0.063,0.13157894736842105,0.13157894736842105,0.99439,3.52,0.8,0.7333333333333334,7,0
1193,6.4,0.28,0.31,2.3,0.046,0.06578947368421052,0.022556390977443608,0.99551,3.56,0.51,0.4666666666666668,5,0
1194,7.0,0.28,0.12,1.8,0.046,0.18421052631578946,0.21804511278195488,0.99588,3.22,0.59,0.25,6,0
1195,6.2,0.43,0.22,1.8,0.078,0.2631578947368421,0.18796992481203006,0.99633,3.52,0.6,0.25,6,0
1196,7.9,0.58,0.23,2.3,0.076,0.2894736842105263,0.3308270676691729,0.99686,3.21,0.58,0.25,6,0
1197,7.7,0.57,0.21,1.5,0.069,0.039473684210526314,0.011278195488721804,0.99458,3.16,0.54,0.3000000000000001,6,0
1198,7.7,0.26,0.26,2.0,0.052,0.23684210526315788,0.2669172932330827,0.9951,3.15,0.79,0.4833333333333334,6,0
1199,7.9,0.58,0.23,2.3,0.076,0.2894736842105263,0.3308270676691729,0.99686,3.21,0.58,0.25,6,0
1200,7.7,0.57,0.21,1.5,0.069,0.039473684210526314,0.011278195488721804,0.99458,3.16,0.54,0.3000000000000001,6,0
1201,7.9,0.34,0.36,1.9,0.065,0.05263157894736842,0.015037593984962405,0.99419,3.27,0.54,0.5333333333333332,7,0
1202,8.6,0.42,0.39,1.8,0.068,0.06578947368421052,0.022556390977443608,0.99516,3.35,0.69,0.6166666666666666,8,0
1203,6.9,0.28,0.19,5.8,0.046,0.42105263157894735,0.2631578947368421,0.99878,3.14,0.55,0.2333333333333334,5,0
1204,7.2,0.36,0.46,2.1,0.074,0.3026315789473684,0.14285714285714285,0.99534,3.4,0.85,0.5,7,0
1205,7.2,0.36,0.46,2.1,0.074,0.3026315789473684,0.14285714285714285,0.99534,3.4,0.85,0.5,7,0
1206,7.2,0.36,0.46,2.1,0.074,0.3026315789473684,0.14285714285714285,0.99534,3.4,0.85,0.5,7,0
1207,6.9,0.28,0.55,1.7,0.046,0.3026315789473684,0.17293233082706766,0.99752,3.35,0.5,0.3333333333333333,5,0
1208,7.2,0.36,0.46,2.1,0.074,0.3026315789473684,0.14285714285714285,0.99534,3.4,0.85,0.5,7,0
1209,6.2,0.39,0.43,2.0,0.071,0.17105263157894737,0.06766917293233082,0.99428,3.45,0.5,0.5333333333333332,7,0
1210,6.8,0.65,0.31,2.1,0.078,0.09210526315789473,0.03383458646616541,0.99498,3.35,0.62,0.4000000000000001,6,0
1211,6.6,0.44,0.15,2.1,0.076,0.27631578947368424,0.17669172932330826,0.9957,3.32,0.62,0.21666666666666679,5,0
1212,6.8,0.65,0.31,2.1,0.078,0.09210526315789473,0.03383458646616541,0.99498,3.35,0.62,0.4000000000000001,6,0
1213,9.6,0.38,0.42,1.9,0.071,0.05263157894736842,0.02631578947368421,0.99659,3.15,0.75,0.4166666666666667,6,0
1214,6.9,0.33,0.46,1.9,0.081,0.06578947368421052,0.011278195488721804,0.99628,3.1,0.48,0.4000000000000001,6,0
1215,8.8,0.27,0.46,2.1,0.095,0.25,0.08646616541353383,0.99488,3.26,0.56,0.5500000000000002,6,0
1216,7.9,0.57,0.31,2.0,0.079,0.11842105263157894,0.2744360902255639,0.99677,3.29,0.69,0.25,6,0
1217,8.2,0.34,0.37,1.9,0.057,0.5526315789473685,0.2556390977443609,0.99408,3.23,0.81,0.6666666666666666,6,0
1218,8.2,0.4,0.31,1.9,0.082,0.09210526315789473,0.06766917293233082,0.996,3.24,0.69,0.4333333333333333,6,0
1219,9.0,0.39,0.4,1.3,0.044,0.3157894736842105,0.16541353383458646,0.99478,3.2,0.83,0.4833333333333334,6,0
1220,6.9,0.32,0.52,1.8,0.046,0.21052631578947367,0.14285714285714285,0.99734,3.28,0.77,0.5833333333333334,6,0
1221,6.9,0.32,0.52,1.8,0.046,0.21052631578947367,0.14285714285714285,0.99734,3.28,0.77,0.5833333333333334,6,0
1222,8.1,0.53,0.22,2.2,0.078,0.42105263157894735,0.31203007518796994,0.99678,3.26,0.46,0.2666666666666666,6,0
1223,6.9,0.36,0.47,2.2,0.074,0.10526315789473684,0.06390977443609022,0.99638,3.23,0.76,0.6666666666666666,6,0
1224,6.9,0.39,0.49,2.5,0.08,0.09210526315789473,0.05263157894736842,0.9992,3.07,0.82,0.38333333333333347,6,0
1225,9.2,0.46,0.23,2.6,0.091,0.2236842105263158,0.2669172932330827,0.99922,3.15,0.51,0.2333333333333334,5,0
1226,7.5,0.58,0.31,4.1,0.08,0.34210526315789475,0.15037593984962405,0.99592,3.02,0.47,0.19999999999999987,5,0
1227,9.0,0.58,0.25,2.0,0.104,0.09210526315789473,0.05639097744360902,0.99769,3.27,0.72,0.2666666666666666,5,0
1228,5.1,0.42,0.31,1.8,0.044,0.2236842105263158,0.3082706766917293,0.99157,3.2,0.73,0.9333333333333332,7,0
1229,7.6,0.43,0.29,2.1,0.075,0.23684210526315788,0.22556390977443608,0.99718,3.4,0.64,0.25,5,0
1230,7.7,0.18,0.34,2.7,0.066,0.18421052631578946,0.19548872180451127,0.9947,3.37,0.78,0.6333333333333334,6,0
1231,7.8,0.28,0.31,2.6,0.074,0.618421052631579,0.3157894736842105,0.99621,3.38,0.62,0.4666666666666668,5,0
1232,7.6,0.43,0.29,2.1,0.075,0.23684210526315788,0.22556390977443608,0.99718,3.4,0.64,0.25,5,0
1233,6.9,0.23,0.37,2.2,0.057,0.17105263157894737,0.11278195488721804,0.99614,3.23,0.49,0.21666666666666679,4,0
1234,7.1,0.28,0.31,2.2,0.059,0.13157894736842105,0.045112781954887216,0.99242,3.39,0.4,0.8000000000000002,6,0
1235,6.0,0.33,0.32,12.9,0.054,0.06578947368421052,0.40225563909774437,0.99572,3.3,0.56,0.5833333333333334,4,0
1236,7.8,0.55,0.31,1.7,0.07,0.07894736842105263,0.041353383458646614,0.99659,3.26,0.64,0.2333333333333334,6,0
1237,7.1,0.28,0.31,2.2,0.059,0.13157894736842105,0.045112781954887216,0.99242,3.39,0.4,0.8000000000000002,6,0
1238,8.1,0.28,0.31,2.5,0.081,0.14473684210526316,0.06766917293233082,0.99798,3.38,0.46,0.2666666666666666,4,0
1239,6.5,0.28,0.31,4.3,0.057,0.13157894736842105,0.05263157894736842,0.99488,3.45,0.56,0.6333333333333334,4,0
1240,7.5,0.61,0.2,1.7,0.076,0.4605263157894737,0.20300751879699247,0.99494,3.1,0.4,0.21666666666666679,5,0
1241,6.9,0.37,0.39,2.5,0.079,0.35526315789473684,0.22180451127819548,0.99729,3.16,0.59,0.3000000000000001,5,0
1242,9.0,0.4,0.41,2.0,0.058,0.18421052631578946,0.12781954887218044,0.99414,3.22,0.6,0.6999999999999998,6,0
1243,8.3,0.56,0.22,2.4,0.082,0.11842105263157894,0.3007518796992481,0.9983,3.37,0.62,0.25,5,0
1244,5.9,0.29,0.25,13.4,0.067,0.9342105263157895,0.5789473684210527,0.99721,3.33,0.54,0.38333333333333347,6,0
1245,7.4,0.55,0.19,1.8,0.082,0.18421052631578946,0.10526315789473684,0.99655,3.49,0.68,0.4166666666666667,5,0
1246,7.4,0.28,0.07,1.7,0.086,0.18421052631578946,0.15789473684210525,0.99502,3.12,0.48,0.3333333333333333,5,0
1247,7.4,0.55,0.19,1.8,0.082,0.18421052631578946,0.10526315789473684,0.99655,3.49,0.68,0.4166666666666667,5,0
1248,6.9,0.41,0.33,2.2,0.081,0.27631578947368424,0.11278195488721804,0.9949,3.41,0.75,0.5166666666666666,6,0
1249,7.1,0.6,0.31,2.3,0.079,0.3026315789473684,0.11654135338345864,0.99514,3.4,0.61,0.4833333333333334,6,0
1250,7.1,0.6,0.31,2.3,0.079,0.3026315789473684,0.11654135338345864,0.99514,3.4,0.61,0.4833333333333334,6,0
1251,7.5,0.58,0.14,2.2,0.077,0.34210526315789475,0.20300751879699247,0.9963,3.28,0.59,0.3000000000000001,5,0
1252,7.1,0.28,0.31,1.8,0.046,0.06578947368421052,0.03007518796992481,0.99627,3.45,0.58,0.3000000000000001,5,0
